total_expense,transaction_count,food_total,rent_total,travel_total,other_total,months,percent_change,target_column
3621.0622617823774,45,2668.5578421424034,1070.2094534665157,706.9088757901371,838.2279870504008,10,-0.29094187121913384,2591.368069696692
6506.676052501415,49,2775.703823393537,2173.234443122259,1934.0485768028682,683.8724025055163,2,0.3484822099337397,8776.539394488329
2255.4447458683762,30,1032.0869859502684,4092.567495674686,218.51209268424566,477.07279640157196,7,0.4060190710443632,3229.4436392595744
3629.3018368169633,36,714.7236948873385,3071.8421108503157,1488.88995183586,512.2257549254817,7,0.041596922798486924,3796.1325113971448
4297.256589643225,14,3232.6655512395396,2392.3823726731525,1471.243092599472,330.9824864674862,11,0.1294237111171005,4821.194643613682
5104.629857953323,20,2109.3014831926207,2486.9571796253213,1320.8411737096353,776.9028994272774,7,-0.24308571530770662,3769.2108144573403
8066.583652537122,11,703.5732842691652,1005.4145028618726,1982.1959229563583,561.5872680747409,3,0.3008026879785246,10502.006497237773
2797.0640394252378,21,3982.032110094185,2199.2021102609433,761.3829843747054,388.76908847485925,12,0.1321224284490231,3081.1025273297205
5628.109945722505,27,702.2319634872832,3585.834966551722,811.9493548278467,636.4451041848553,7,0.0035135112979965966,5615.036611757127
6331.731119758382,30,2932.623301004936,4896.777775265428,342.09092530379996,996.1610068461907,1,-0.4398914439216042,3510.370436059678
1418.0537144799796,25,3942.8762384219476,4388.243307935598,997.0366457787275,491.7360516908985,10,0.4159349625111537,1982.4504773068406
6467.903667112945,26,1337.1303647557397,1094.3798585821164,669.8873472227265,928.6222607007576,1,0.11545142038440603,7148.830619394301
2534.717113185624,11,997.8727904051866,4594.242418699358,818.0960639197596,410.5151559321095,5,-0.30730890530703203,1719.512141464052
1585.4643368675156,18,924.8472879785011,4132.793653194503,1702.22922246013,149.2594362324873,2,0.10638611698305278,1811.4309602045512
9539.969835279999,19,1561.4630164865844,4121.504494283921,1883.8721243494924,283.81789573158596,9,0.1774633542399734,11290.1223059757
9690.688297671035,11,853.6603385372634,2831.983036014286,534.3195296093342,476.8256289949158,7,0.02577033668322548,10017.045586567509
8275.576133048151,13,2922.564695929462,2592.021171818011,870.5160767962386,297.67143573511214,4,0.2181017379560225,10081.00099654052
3741.5239225603364,12,718.0212934552194,2211.6629153327704,1871.5350118077092,100.20433439642999,4,0.08145394792862426,4059.8467737671804
1879.0490260574547,27,2282.977448524264,1262.779435817463,311.2552292406007,923.5013839727745,2,0.44776958203214823,2778.4605939577996
7158.097238609412,33,3988.4389884854186,1912.9414539747963,366.2489506004813,859.4914701078361,5,-0.44630292140069316,3889.8844815009406
4961.372443656412,22,3348.895943271066,1986.4145399120985,493.02378057121285,768.0630083382524,4,-0.3937542915304395,3048.0921774210206
2098.3441136030096,35,2653.268033808538,2936.3082788408065,1271.3831014283746,251.03313608142577,12,-0.32632836304566015,1478.7121500742255
5456.592191001431,34,1571.8876727531408,3989.777626386776,470.85008781079546,208.32721858898745,1,0.19017107060433214,6449.83015351353
1309.4966900369654,43,2683.635427020735,2895.2393135917864,1942.5374866113202,160.84427452514484,12,0.14559587274980867,1569.2859607660657
9183.883618709038,39,2344.6451236907806,1231.3777977886425,1004.0861490653366,751.6262698956291,8,0.39205886020969405,12887.392366573664
3329.0198344001524,22,1991.2918436163002,4831.159203952815,1102.7323286302994,935.9271646190967,3,0.23287745288389838,4143.165827560779
6962.700559185838,46,957.4863185906981,4770.897276376449,643.9855084497317,487.4822388217333,6,0.008355487564592257,7050.6025355571
3805.3996848046986,43,3603.1147533416333,4140.758172593633,1047.7284543825203,207.22660479644335,4,0.4918317924636303,5621.0274303662645
5680.612190600297,21,2074.246270874629,4965.311606256882,1391.4445387466208,561.153538658896,9,-0.23389204383070084,4405.422391583245
5920.392514089517,18,1181.1787913726778,3177.929331201052,1552.118846517277,413.9487167127671,7,0.33319165978545395,7841.738389808525
2663.6900997297435,35,1787.1577280705137,4851.073401012824,1556.9625488778433,437.3424319149979,9,-0.07320962780608065,2487.169379069805
9726.261649881028,28,1949.4541338512447,1302.4201624670031,1240.204002849359,659.1975617401365,10,0.1487351388757342,11196.453282484363
7976.195410250031,39,3396.38263448406,2462.722993045485,1827.847594988943,746.8463019359822,3,0.22726847045243403,9624.120490568153
9455.490474077702,48,3067.6503319649073,1901.5250720270633,1671.334125150997,199.54323898584477,1,0.13375408719033632,10740.491140551674
9053.44615384884,49,3192.5671277446895,1783.3323365370802,1562.6866064575258,132.03120772582875,5,-0.3594926968914067,5929.872119164511
6381.099809299766,38,538.6094255002653,1563.2117955707045,300.0899390248291,994.8972724171434,3,-0.05704898925206725,5912.471693749132
9296.868115208052,7,1956.5389936291654,3489.6545662639865,212.38033199536878,309.45551402399667,6,0.061438377933124344,9865.358012363959
1796.4325184672755,41,2184.7045307236326,4125.28742298922,582.4050989518514,148.44747241761317,8,0.34904375917859676,2326.1103089870367
2763.845761772307,47,567.1729688806984,3313.1935976814425,1394.342469044214,270.887796186328,11,-0.056354251201427674,2563.384231491131
1407.0456001948426,44,1409.3462306076199,1587.8508383528388,940.1554799885824,135.0620617136178,4,0.4187473048042515,1899.753310272098
3927.972976869379,30,3161.0143809274723,4244.495079733884,924.3312667387611,452.6298051554545,5,-0.059625776974789324,3701.741652537427
4498.095607205338,27,979.8839700514967,3543.818828654914,1792.2563988133047,822.1616060061918,5,0.04877985926301165,4757.192318039364
3442.141285965063,48,2373.5854600840707,2552.662824507982,1812.0131266373098,407.1200047819486,4,0.296285682942801,4482.485399301288
8458.637582367364,43,1253.2065520603314,3696.5211821442517,1836.5154752964543,499.7650661905299,4,0.08306768442214363,9114.767896227862
4210.779940242303,19,542.4227112536264,2039.6199169713313,764.9805377270492,708.0280962106949,4,0.46021807238282464,6118.1872297390855
3528.4105871864267,8,1344.2051015983952,2380.768833976842,1443.9004629306712,558.0046630628922,4,0.1603358305141276,4107.754863382085
5884.264748424236,33,3915.5581421851884,4669.943372527961,688.9397262938653,875.3011174191918,4,0.022709454067601054,5972.946988943235
2268.3180247728637,26,3305.3798915904636,2162.0180226856814,543.0976995340096,879.4321075411808,5,-0.47640803221920414,1121.2333427176898
8219.772826786357,29,3858.518255123617,2879.953072631746,532.3384232252646,108.91962594203828,2,-0.08626710241967017,7498.720489466458
1670.9557931179374,17,2207.4891537422686,4560.564549584058,815.7937175544693,800.2416758348793,2,-0.20075158073983956,1288.2733658394989
9881.982429404656,22,884.0766953712623,3830.8854010701098,973.923715603679,514.6602402175065,9,0.24810566788748922,12354.336175967212
7950.202923669916,37,2417.8582114079254,1248.812904658811,1695.708507899123,989.9564871732968,2,-0.2917223248464542,5695.886113791697
2788.4411338075515,20,2090.320670959863,1589.2121771158813,415.8039682508818,534.9088682878917,6,-0.2947799127059282,2096.34386993343
1049.6990541124217,49,3455.249789588656,1031.3663630876672,1522.8665253108095,988.2063508494678,2,-0.3104809567626232,740.6908330857589
8339.152856093508,46,843.2890327448561,3523.6871609166537,1156.6188455407496,779.112425085163,5,-0.37438438684376407,5249.402835409493
7361.716094628554,48,2208.8439795762233,2790.693701641673,718.3016168167865,323.7443961519757,4,-0.1889929963291126,5940.4374446157435
7561.0645123688855,6,1025.170326428945,1537.0994036091022,1087.0752521590844,584.5554813582619,12,0.38592211444342506,10452.177677714353
7941.433120173511,39,1636.36574411521,4831.736484227082,739.8957255986408,992.9220755307244,7,0.27492847230595496,10188.962008149774
1666.4018656068133,46,3080.7497708572987,3118.6388957824797,1272.9475194289507,871.7775469767313,7,0.23525121630679346,2044.6085413393869
4226.191556898453,38,2166.063452790683,1967.5731764515567,980.9190611394396,187.63020441209898,6,0.2973368056499627,5486.441223421772
2042.8215357261674,34,1815.6089980101926,3002.41428461883,495.92995234198173,735.7347971289964,10,-0.23058211067042833,1632.9322178018388
8767.930832880342,17,1880.6669749951236,3718.4813309404312,409.8495342002541,411.02162728373173,5,0.3874416907524878,12151.56142057804
6609.683141448021,17,2108.0636894209533,1304.9568718942578,1184.0522277298342,106.28403569231331,1,-0.3626966248583956,4287.394396545794
3978.0822236738427,22,3247.557903429699,2098.815260191568,1824.3434599149862,463.13287212429964,12,-0.16365427328441806,3355.7035350954084
1572.0251525742128,36,3622.2964112908203,4227.861963535975,819.123835803834,311.2789795524742,3,0.08674811896734291,1731.1652860782867
3798.8408954409597,36,3843.671402763749,2838.659481610645,1519.4001930007219,836.9823434684243,9,-0.39709491165799937,2257.9310483096697
3926.6498982407234,39,3254.161851893533,3186.3085681291795,1385.5904388915806,403.5975479611889,1,0.2301301877764249,4855.746876407647
7566.455605042576,43,1603.9241351180447,2731.264008837877,1876.798845757066,844.7713245584354,5,-0.11275395179652503,6691.855537087747
6738.017242196918,33,2908.4714713028975,1175.5997705720206,1677.7658311384534,100.53814495131577,2,0.2844056656084001,8677.817963654594
8984.914683186938,33,2031.6109341938718,1662.9991192806237,1219.8894660298333,377.0372350235072,4,-0.007103714415397255,8915.997161942847
5249.934326457544,48,1391.3471771611792,2782.1665549675636,1382.654896821393,317.04869287698574,11,-0.31912547557466364,3622.887016340235
2076.3482134447154,20,3443.0505279907293,1836.7418616317113,1817.0956398512628,310.2106249617499,1,0.23476181135534435,2562.2069223975927
7419.203085006955,48,634.4922213681375,1199.916114638715,919.1338122564827,161.36795778891644,3,-0.24785604416105644,5682.20163504146
7847.065437552077,14,3656.1669724739822,4374.598656207295,788.2304705439992,268.41184336945156,10,-0.009189698731957185,7761.175921331233
6051.494778125466,34,2115.1711261865694,4924.770116656464,219.45995054335341,599.9946128970579,7,-0.4244667308430924,3456.107834839329
7938.704619591049,29,2730.2051688289816,4172.571495986958,1687.7919335446356,362.22496555397004,10,0.1178666544120367,8891.71886280769
5444.160367279516,43,2807.7387277202397,4415.1396868186675,1641.7652607260568,475.6553040962332,3,0.16585776621627724,6401.010197511058
5704.595464437946,24,3632.9120924728772,1967.9085212681816,388.0181325802725,439.18019231246967,4,-0.12132579002721644,5065.9858371707005
4847.869165226946,9,2728.3438875852257,4842.507902052799,1238.3432860388605,888.3144324999051,2,0.45442278032107386,7059.190422142304
1228.7721406968567,5,2648.7675466602163,1787.7028178137134,1035.1670567003973,914.7690991094639,3,0.3741689214820684,1705.4949453688512
1971.02284293974,34,733.2821419624149,4805.719241447329,413.6763719164006,543.6612744902741,9,0.20794091573999474,2397.9060407136985
1282.8626711806082,7,2314.4280768082144,4979.277175863805,1965.0228087093024,397.14035528404395,3,0.21365207449374268,1503.0553014875231
6727.6937013740235,49,1025.5915028596457,3846.891222984195,586.4525974340397,196.12063360212727,11,-0.24759828505784875,5113.13195060763
3829.20382968694,18,3081.0181905251993,4924.574927167288,321.0215241630101,958.0625914438855,5,0.15681523108844897,4366.788491518038
5577.136220482325,34,2292.776722844361,3278.1591182684147,1270.7252831034373,154.20425041026772,2,-0.30179373476448035,3840.1915174234664
9168.098265334836,8,2880.797227229237,2038.1671327043614,1529.9600188394588,367.8852498114524,4,-0.3559967760801779,5907.036194315437
3243.6300623398747,22,645.8551521083449,2747.983542662483,258.39820288493655,368.2595810530037,12,0.4994678942025802,4847.726152441679
4693.446307320668,41,796.7720561603112,3374.243741515144,1385.69174970864,388.36115752619344,7,0.12237593147317416,5307.619040967136
7799.960246887438,29,3007.131858219388,1292.32624810806,1158.1253767126182,247.85815894516836,7,-0.06901212734280948,7284.0360306939
3059.183489424602,5,752.2951759953568,3489.3730584689843,385.87701597508715,804.8452878313275,12,-0.21183547711604866,2418.0499647103375
1692.819188459137,19,749.3985471784051,4924.711347049179,510.5429785034517,210.2480757693903,3,0.10392044366222741,1812.4610097651398
3607.7630762239123,13,542.3796633221061,1760.4305991349106,1222.353735168945,671.4159932378465,5,-0.4504064917799139,1984.13117113196
2450.9915852860395,19,3847.75489404818,4170.380465153534,733.4437043239191,211.46142403523572,1,-0.40531900949520494,1454.932530200749
9367.278871083157,28,3081.279258106524,4631.5951751184775,1888.968311572369,163.4820738336609,10,-0.46714330225960365,5002.526622903867
8273.083416079753,8,1736.3799297572245,4774.8063712808835,1673.7324130712914,918.4865533172889,10,-0.0008301667373382671,8244.713477141117
6700.633808593811,16,1537.8745345067932,4840.542417621789,1970.4209717245935,271.1158896868351,10,0.10060662918718255,7400.902866393785
8843.145311689459,41,1723.9613041104735,3085.838554885888,667.4075101107452,839.1251391037339,11,-0.43752023864217915,4956.762212686276
8233.04869209203,41,3211.2873591341363,4909.231631966015,1945.5025390363587,590.1677839964223,1,0.22122446749891655,10075.856178149197
2679.1305299743226,47,2814.7971387464504,4029.2408285377555,976.2209656248042,170.07086764789264,5,-0.2696049284854356,1996.6261137417357
9033.0309864098,10,1148.1844875361378,1646.6857449478475,825.5338315647583,959.9033722942607,10,0.18520145376986608,10679.231682108522
5854.080177240857,43,1109.3826736692952,2907.60042587188,290.62914854483586,322.2650502927033,9,0.48189714003524564,8636.536748681176
8266.961396476563,28,844.3847739968905,3873.3247014880158,294.9774641472847,873.6808108173459,1,0.19110587005385116,9870.644554675284
9064.82169931144,15,2811.0595189546834,1989.3612632763334,1445.6202607039784,251.92900520610775,1,0.3831930529236085,12472.343416443042
3862.0312747467747,17,3175.304317776076,3562.4607341955493,1024.2721899812502,868.5485939276676,4,0.4481985067430674,5648.571162827907
1990.467320749091,38,1427.662499137514,3666.401916186477,607.7389268649903,111.90593161476458,4,-0.01324895164768447,1964.643846316039
3051.416462877475,29,573.3073636081948,1650.7989752342637,1305.1465513854187,560.6024109125326,2,0.20232497941970684,3663.056315835197
4843.970097636307,11,787.6008361674957,3260.341249811025,655.1446128502001,792.4983214794012,9,0.35196925355584174,6576.199433065737
8362.132893302438,8,3887.5101219576068,4086.507643914431,1239.7371578199607,941.315965743505,9,-0.14339108712561388,7187.275293064052
8746.57524930709,12,1534.0567211709708,2995.5826581437677,846.5757445688427,918.2819225858383,2,-0.2386026834396051,6659.944827664931
1062.5691747807164,24,3192.2810174334677,1048.4124671044297,1682.3940079012743,837.6623825928804,9,0.4465985727783387,1581.0418722461372
5596.725723198091,33,2686.322490989923,1036.1538763171686,1677.2530893802027,899.3722146951736,6,0.22630350036881797,6829.664929694512
4756.699028339011,49,1836.7887387851356,2428.1173758800487,1059.2307166203223,279.2977172533689,8,-0.2803178666241737,3458.9291292064213
2998.970294236572,14,1219.905417684443,4704.776273727128,831.4743968030281,355.7658661405559,10,-0.05091660732388659,2792.341727805474
2078.7883060031454,47,924.8524635579224,1914.7071184144352,852.6076338063701,360.07167242895264,4,0.2964517695378094,2720.5812273655397
4038.5365426326516,38,2652.545388136033,3537.4547554867486,1650.2861462027922,439.3485379015289,2,0.04706299091844213,4212.208486439021
9486.187335212673,30,3211.218232232258,1888.3034827732822,790.7230690357015,453.98860334666983,2,0.14995209816588906,10843.106726604039
3908.826388186797,45,2753.6648873939575,2286.6799586381944,576.3068726723228,590.099792189208,9,0.25376820204505235,4913.594373680434
5669.115595690295,7,2356.057466372054,4392.168358405936,352.4390153755523,243.89178702979726,1,0.1220091888089806,6359.078466127273
7327.1706300566,10,646.829282010727,3915.4457690797876,1040.0476175919352,722.1219974073904,12,0.040079321922195765,7543.70238504339
4272.666421413645,9,3889.710721580343,1381.5971092528425,1067.8377780557153,250.80988537405585,7,0.24961428438777344,5233.501715494494
9746.038744488646,9,3295.499670791011,2714.8080839457343,1713.635678725233,379.2776338940928,11,0.2275630354322007,11956.263712953441
9662.025654479,27,1524.8771284533766,1116.679054581058,598.2296536029152,553.0106175455387,3,0.12987240018317892,10997.767414892729
3266.0406624282773,13,3929.8961527559773,2923.560586412036,885.7842926031199,816.7965053711296,3,-0.1402105866180704,2824.157935641033
5475.236553031469,39,2606.5855637271275,3649.7360468042725,1655.1303300086438,765.5223099148545,2,-0.09418790779972841,4926.120315557117
3707.904788350927,24,2538.4793037253626,1474.0104943926062,1682.5224993481522,680.98092076947,10,0.4704385488840974,5506.339612167526
3563.5644493972086,46,3118.2561280033624,2155.5397556366624,892.2999367617828,240.19593452215315,6,-0.3876140677084742,2227.6379185187757
1331.9825261907952,39,3341.1942583154814,2591.346502008628,1026.4232419160257,592.3408110540199,10,-0.23149508274716468,1087.2140749719488
6486.079005819071,22,2797.6751256602593,4678.124098624199,745.9146035287092,178.7018516198969,2,-0.0075982407956642906,6470.991103930291
5524.1112090597535,21,948.3351122817,4973.0200616918555,1878.5987811547618,439.6268591169857,10,0.33672968614378584,7428.5385588653735
1463.3087612499041,28,1683.9362709807444,1179.6451959824635,413.55877833484453,472.16487726096324,4,-0.33632433627027214,1007.7178399146842
3507.818178129503,7,3748.2927411411742,4044.031693981568,1880.748961402646,135.83029550117845,10,-0.22304538187539014,2701.5402856683513
9174.392973699883,36,1286.1546414534819,2486.8962656093727,1430.9596133036177,346.58928952297464,9,-0.434201782204761,5108.991156902377
3156.057016002752,39,1802.5845834312966,2569.83274491792,1156.8298748361162,960.0845205398405,9,0.20598526605081846,3780.101490325978
2304.0538488210077,42,2012.269090304686,4017.0598933880906,258.7863094120926,958.2693470467206,6,-0.2617905645243839,1756.1211398936443
5405.0748424980675,17,2037.9174639305827,4673.7057285816345,1056.073145279615,417.0943488272854,4,-0.11132524932904952,4784.302996210068
9870.854086995407,29,2645.2885387308393,4803.714378010194,933.9465890049181,138.79009805349165,7,-0.05629855297033215,9307.866332760908
3178.4974436035036,13,3800.7654321064765,3308.4903441532833,490.1938615552206,261.1854453953634,1,0.39131393560645567,4363.998540917727
7049.219926652907,8,1342.4244914137673,2428.484637202011,1381.5372863011823,452.9960140901861,12,-0.0886697096687632,6396.613163757373
7854.576537958458,18,925.2548170532132,4150.196343435116,1948.0716332629145,953.0017281723068,4,-0.35477498008475095,5067.514844790922
3138.737895931597,41,1191.1467145097806,2004.005533049201,1211.9398599161452,227.07915718346644,5,0.024314938340120995,3239.6842232299127
7553.947137506736,38,3604.2371507324433,3256.296115334071,1486.5558975991025,787.164259301391,8,0.46295799464862963,11028.174307609826
4310.048194473279,15,2760.337844293221,2434.3138460994924,323.2108146188302,197.81428543722285,12,0.10768564105081102,4747.75162597414
6690.752475342215,45,1500.6737623370605,3626.5242948315044,951.8005924705906,983.1318196521491,2,0.4833872204605726,9967.085495445026
6701.767396848052,7,3355.8142863901603,1961.5956515740277,409.4452732960926,443.4548491982215,12,0.3411073089388701,9004.052565043059
5821.972156672827,32,3514.794987272026,1766.371782939303,1303.0325039657187,797.7110850091505,5,-0.4640342437865872,3142.811332864193
1812.6079304896748,33,3462.800185415973,4672.956346701749,1889.2678847854784,408.3319745300186,6,0.15839959537704185,2176.1403225598747
8517.722460303143,13,3716.2428677384405,1407.2147317981476,1391.1999184489493,664.9019894429279,5,-0.21323312244211634,6676.208184576841
3887.0205847456227,7,1382.8435706067655,3023.831630939727,338.2454869659588,272.81447626603307,9,0.059616855644723854,4116.3015713103905
2678.666593598688,29,3142.646750611974,1883.4111318520356,838.3991689731491,231.4189173672663,10,-0.22065480906877344,2115.1639165504253
1366.9762739928751,38,2111.88824045949,1155.71985330267,1191.194082993533,944.2577256113182,1,-0.1511295833947096,1116.810351110979
6318.036488694176,16,3446.9949351152154,1144.0752731657055,925.773961039854,925.8825501139901,3,0.42316871175417936,9003.084337343395
7098.079256580541,46,3049.7173700656463,1700.8870884233093,1700.5592188553103,898.7220461915941,2,-0.2933568151082947,5016.919157346777
1149.2904603507054,13,3217.566062749036,4467.081418024001,1666.4078084779806,662.8901051499341,12,0.37410911802583047,1718.1154714064646
5608.837524693528,19,2796.5664318837503,2129.9149759081065,1301.2958361857986,827.4413900946504,3,-0.4695421919295032,2980.245134255734
3038.4619767814415,44,1121.000693143974,4801.836682301183,872.2243012388694,162.13324322023743,10,-0.4091234616303516,1853.2028830866338
6806.555113685049,29,2407.594216139284,3326.489171956774,659.6054727738394,401.3101377016112,9,0.35467504138426353,9262.167491007905
2569.2978610449227,9,3946.344088335779,2746.4567590750644,390.57377278363276,382.3328122814406,9,0.13055603090919532,2846.9071118493835
7218.439642922193,15,3780.8582327399163,3320.3553386778185,838.8158302757972,672.0807897573519,10,0.24723613803955025,8925.657591011832
4480.618116704836,38,651.1080752895408,3066.793540905071,943.7105309738952,420.36199612357643,2,-0.29058232917814575,3190.9803984632626
9430.56989863061,28,1076.8518550530298,4035.105015029301,1416.4812651873324,233.65610347931272,3,0.03708345559010351,9843.154751763193
2237.6884973139395,19,961.0507070909666,2129.984263891409,1384.6876837356322,636.8203678721893,4,0.23721922357130476,2782.9069662193506
4069.5971594523267,42,3040.929684948534,2412.2015664012097,326.19465135426253,832.9455286021733,9,0.1273141370102625,4591.656999988274
2021.2616911653017,12,3362.2486544993076,4576.377210133003,911.466767776084,443.91114501397584,3,-0.028301233108790513,1949.853160222302
9322.242564507065,9,1247.2897820873518,4785.826052601622,527.2019609912514,219.04184358863353,7,0.4597837864377148,13542.260486577135
8896.05418042883,30,2270.4844253314013,4570.232909945898,482.26286957025025,277.01937758154077,12,0.1761573334534453,10415.133327231095
3321.4746494364003,22,3442.4605980392,2677.7919758292546,1689.1438695270426,313.73497465244554,3,0.4077508002412379,4594.692911283092
6939.856414307611,10,3064.8054066818772,4121.462012027527,275.44739008926354,369.9078336950826,7,0.22977051157368122,8479.278442915302
8354.999801810944,41,2397.8302192214687,2905.342933204395,954.5291766238184,678.5155634556783,7,0.23546352859768316,10295.997124706824
5996.807304395161,17,2566.216916605705,2990.159408584409,502.7665803797327,640.8509360839471,9,-0.41998173024232066,3517.0585978413437
5766.855205204059,32,2279.26191420698,1818.7204362291359,1782.7943882212533,726.4718754103352,2,-0.14053537814605643,4934.154665187372
3176.670618104065,9,1541.419579615872,3364.521213034066,1202.6729238950634,426.2517860783619,6,0.35836940671965845,4327.873472135275
1837.924910253093,17,2477.5769750065565,1744.5435910133917,616.4851454783264,841.5978866919805,9,-0.26739613785124405,1353.2323481496558
9074.941821579941,21,2911.098557175317,2326.258796268775,1104.3691168994774,283.6788950401842,12,-0.3844941338435338,5610.632367985249
9103.762514469974,44,3556.6302055128267,4420.120806479741,1516.6754474656084,522.1366727663385,12,-0.17389394336120656,7468.932604828994
6697.9131154594115,49,2727.019738927368,1828.303236843421,1924.6124160549807,820.8448493872872,2,-0.27956211510738604,4878.390043852254
4051.2681194383063,36,3163.925379651053,1284.6331406937313,596.802807641754,262.1427829593573,2,0.42528819479315516,5703.865775329605
4142.886171513948,33,1060.2507223410055,1276.0303704512653,1795.1271898328212,198.87680236670465,5,0.36796664200213114,5644.9394241236705
7533.601109832154,7,2115.4511604692643,4763.138082012432,1881.7474055014825,895.3155709191908,10,-0.0003167697170958217,7530.169422751052
9073.992339573193,44,532.6606693948265,3027.6817518473385,1849.5569801577192,408.6366964832763,10,-0.438656125516132,5131.637259340441
8983.777818386056,38,1363.3760258256807,2637.6482872680735,1343.7458423514377,715.4831124181288,12,0.21456234609315628,10980.323730656162
8018.879912718615,44,3042.616002895517,4243.514324031674,1333.677177982474,122.81374383754464,10,0.1234117313362646,9046.905342131233
6778.28481538859,31,3971.334829722772,4343.303711642064,925.779139730881,721.0421995685047,8,0.4705546707284959,10038.634212670524
1757.2596849554395,17,847.1233485552557,2328.7641324624183,1554.3161881468181,384.49118039227346,11,0.05895324027037696,1819.3970409046992
2454.658426851524,49,1905.230105514509,3774.472229895181,1156.3292330316776,150.16676822869755,9,-0.1636062765970906,2112.5794253202343
9086.987696743712,37,3300.2483904470582,4084.4912634075463,1419.38852821093,648.8314853933053,2,0.019021693578555765,9310.770428758944
6457.86153693631,10,1214.1247212011458,3618.602747463818,971.2242269278319,316.7234344658559,5,0.4792632914045163,9433.063759711751
1082.7734645496669,28,2442.7973225580017,1606.3802992003975,1516.6936352776504,448.12651784669197,7,0.19636243253303054,1284.3662837361426
1913.2438857942889,23,3065.749536103862,4503.532334068228,1684.0487316881884,172.52273105786225,6,0.17197613792705113,2272.3780513548236
6971.515921972502,20,2655.9490759106266,3156.378210944035,463.58526188506903,232.4469259854508,6,-0.2593184102741146,5137.902802613642
1045.5542546159681,44,1158.0865711539564,2129.8897054800145,1699.2734880336104,368.17951194625937,7,0.24360251756061768,1245.9626446718212
2447.272462757488,32,1743.8459904000879,2700.9127417507757,1172.533757222553,180.78355050414143,3,0.25027182947177173,3165.464580124787
5938.604104299275,37,3243.27124569889,1150.2843615956294,1720.3986363624037,919.7436382176837,3,-0.1827110162240947,4859.10772099872
7227.056779234239,45,2439.792799462058,1511.4672048896703,976.3430714138264,105.44233886558058,10,-0.016286167609286806,7116.275992913501
6867.651335523405,17,518.3036474001946,4062.1870020634433,882.272873689463,535.4741969778802,9,-0.20539666705954396,5391.608934936118
3018.423785145038,47,3163.4676600983285,1000.0465390214646,1847.1093185310003,210.9227123192963,8,-0.2412949296757133,2259.4753803871536
7409.6129921278225,49,623.5897422908367,2666.263313929169,652.1046815871223,376.9111805301537,5,-0.47410392975051485,3851.794323160956
3135.2417874712005,29,3110.0682395593126,3090.0407243423538,1719.5821855150575,933.4536038364389,6,-0.2147882553466679,2515.777435357258
3928.5972834334093,46,1208.681960578331,1218.5376800038891,1071.2370305169275,245.52509794658818,11,0.05396994987827486,4165.85516295854
7718.422646062218,40,3853.2571804178306,4892.312651889331,1125.3717965922674,969.2490877464993,12,-0.4983988124509712,3843.0417806297996
6846.696091424932,31,1787.7926295572956,1904.5013249986878,755.2429066810712,285.21493929047955,10,-0.21678091619033257,5390.488051782377
